Date,Type du train,Axe,Départ,Arrivée,Nombre de trains programmés,Nombre de trains annulés,Nombre de trains ayant circulé,Nombre de trains en retard à l'arrivée,Régularité (avec erreurs),Régularité,Commentaires,Comparaison moyenne
2011-11,TGV,Nord,MARSEILLE ST CHARLES,LILLE,197,0,197,34,"82,7%","82,7%",,moins bien
2011-11,TGV,Est,METZ,PARIS EST,283,0,283,21,"92,6%","92,6%",,mieux
2011-11,TGV,Sud-Est,MONTPELLIER,PARIS LYON,383,1,382,49,"86,9%","86,9%",,moins bien
2011-11,TGV,Sud-Est,MONTPELLIER,LYON PART DIEU,358,0,358,59,"83,5%","83,5%",,moins bien
2011-11,TGV,Est,MULHOUSE VILLE,PARIS LYON,198,0,198,28,"85,9%","85,9%",,moins bien
2011-11,TGV,Est,NANCY,PARIS EST,282,0,282,11,"96,1%","96,1%",,mieux
2011-11,TGV,Atlantique,NANTES,PARIS MONTPARNASSE,592,9,583,16,"95,8%","95,8%",,mieux
2011-11,TGV,Est,NANTES,STRASBOURG,50,0,50,7,"86,0%","86,0%",,moins bien
2011-11,TGV,Sud-Est,NICE VILLE,PARIS LYON,156,2,154,12,"91,0%","91,0%",,mieux
2011-11,TGV,Sud-Est,NIMES,PARIS LYON,376,1,375,60,"83,8%","83,8%",,moins bien
2011-11,TGV,Est,PARIS EST,NANCY,284,0,284,8,"97,2%","97,2%",,mieux
2011-11,TGV,Est,PARIS EST,METZ,304,0,304,16,"94,7%","94,7%",,mieux
2011-11,TGV,Est,PARIS EST,STRASBOURG,484,0,484,41,"91,5%","91,5%",,mieux
2011-11,TGV,Est,PARIS EST,REIMS,243,0,243,22,"90,9%","90,9%",,mieux
2011-11,TGV,Sud-Est,PARIS LYON,DIJON VILLE,393,0,393,16,"95,9%","95,9%",,mieux
2011-11,TGV,Sud-Est,PARIS LYON,MARSEILLE ST CHARLES,507,0,507,29,"94,3%","94,3%",,mieux
2011-11,TGV,Sud-Est,PARIS LYON,LYON PART DIEU,627,0,627,40,"93,6%","93,6%",,mieux
2011-11,TGV,Sud-Est,PARIS LYON,MACON LOCHE,179,0,179,12,"93,3%","93,3%",,mieux
2011-11,TGV,Sud-Est,PARIS LYON,BESANCON FRANCHE COMTE TGV,160,0,160,11,"93,1%","93,1%",,mieux
2011-11,TGV,Sud-Est,PARIS LYON,ANNECY,197,0,197,14,"92,9%","92,9%",,mieux
2011-11,TGV,Sud-Est,PARIS LYON,AIX EN PROVENCE TGV,421,0,421,33,"92,2%","92,2%",,mieux
2011-11,TGV,Sud-Est,PARIS LYON,VALENCE ALIXAN TGV,264,0,264,22,"91,7%","91,7%",,mieux
2011-11,TGV,Sud-Est,PARIS LYON,MONTPELLIER,367,0,367,33,"91,0%","91,0%",,mieux
2011-11,TGV,Sud-Est,PARIS LYON,TOULON,241,0,241,24,"90,0%","90,0%",,mieux
2011-11,TGV,Sud-Est,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,199,0,199,20,"89,9%","89,9%",,mieux
2011-11,TGV,Sud-Est,PARIS LYON,NIMES,365,0,365,37,"89,9%","89,9%",,mieux
2011-11,TGV,Sud-Est,PARIS LYON,CHAMBERY CHALLES LES EAUX,190,0,190,20,"89,5%","89,5%",,mieux
2011-11,TGV,Sud-Est,PARIS LYON,AVIGNON TGV,390,0,390,42,"89,2%","89,2%",,mieux
2011-11,TGV,Sud-Est,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,106,0,106,12,"88,7%","88,7%",,mieux
2011-11,TGV,Est,PARIS LYON,MULHOUSE VILLE,216,0,216,25,"88,4%","88,4%",,mieux
2011-11,TGV,Sud-Est,PARIS LYON,GRENOBLE,133,0,133,17,"87,2%","87,2%",,moins bien
2011-11,TGV,Sud-Est,PARIS LYON,NICE VILLE,140,0,140,19,"86,4%","86,4%",,moins bien
2011-11,TGV,Sud-Est,PARIS LYON,BELLEGARDE (AIN),252,0,252,36,"85,7%","85,7%",,moins bien
2011-11,TGV,Sud-Est,PARIS LYON,PERPIGNAN,119,0,119,21,"82,4%","82,4%",,moins bien
2011-11,TGV,Atlantique,PARIS MONTPARNASSE,ST MALO,40,0,40,1,"97,5%","97,5%",,mieux
2011-11,TGV,Atlantique,PARIS MONTPARNASSE,NANTES,591,7,584,28,"94,1%","94,1%",,mieux
2011-11,TGV,Atlantique,PARIS MONTPARNASSE,BORDEAUX ST JEAN,663,5,658,37,"93,7%","93,7%",,mieux
2011-11,TGV,Atlantique,PARIS MONTPARNASSE,ANGERS SAINT LAUD,442,5,437,25,"93,2%","93,2%",,mieux
2011-11,TGV,Atlantique,PARIS MONTPARNASSE,QUIMPER,169,3,166,10,"92,3%","92,3%",,mieux
2011-11,TGV,Atlantique,PARIS MONTPARNASSE,BREST,185,4,181,12,"91,4%","91,4%",,mieux
2011-11,TGV,Atlantique,PARIS MONTPARNASSE,ANGOULEME,335,3,332,26,"91,3%","91,3%",,mieux
2011-11,TGV,Atlantique,PARIS MONTPARNASSE,POITIERS,441,5,436,37,"90,5%","90,5%",,mieux
2011-11,TGV,Atlantique,PARIS MONTPARNASSE,VANNES,190,4,186,16,"89,5%","89,5%",,mieux
2011-11,TGV,Atlantique,PARIS MONTPARNASSE,ST PIERRE DES CORPS,436,5,431,42,"89,2%","89,2%",,mieux
2011-11,TGV,Atlantique,PARIS MONTPARNASSE,RENNES,537,9,528,49,"89,2%","89,2%",,mieux
2011-11,TGV,Atlantique,PARIS MONTPARNASSE,LA ROCHELLE VILLE,174,1,173,19,"88,5%","88,5%",,mieux
2011-11,TGV,Atlantique,PARIS MONTPARNASSE,TOULOUSE MATABIAU,137,0,137,17,"87,6%","87,6%",,moins bien
2011-11,TGV,Atlantique,PARIS MONTPARNASSE,LE MANS,492,11,481,51,"87,4%","87,4%",,moins bien
2011-11,TGV,Atlantique,PARIS MONTPARNASSE,TOURS,182,2,180,21,"87,4%","87,4%",,moins bien
2011-11,TGV,Atlantique,PARIS MONTPARNASSE,LAVAL,242,6,236,33,"83,9%","83,9%",,moins bien
2011-11,TGV,Nord,PARIS NORD,DUNKERQUE,166,0,166,6,"96,4%","96,4%",,mieux
2011-11,TGV,Nord,PARIS NORD,ARRAS,352,0,352,22,"93,8%","93,8%",,mieux
2011-11,TGV,Nord,PARIS NORD,LILLE,602,0,602,42,"93,0%","93,0%",,mieux
2011-11,TGV,Nord,PARIS NORD,DOUAI,155,0,155,19,"87,7%","87,7%",,moins bien
2011-11,TGV,Sud-Est,PERPIGNAN,PARIS LYON,130,0,130,25,"80,8%","80,8%",,moins bien
2011-11,TGV,Atlantique,POITIERS,PARIS MONTPARNASSE,489,2,487,45,"90,4%","90,4%",,mieux
2011-11,TGV,Atlantique,QUIMPER,PARIS MONTPARNASSE,149,3,146,11,"90,6%","90,6%",,mieux
2011-11,TGV,Est,REIMS,PARIS EST,228,0,228,35,"84,6%","84,6%",,moins bien
2011-11,TGV,Atlantique,RENNES,PARIS MONTPARNASSE,533,14,519,87,"81,1%","81,1%",,moins bien
2011-11,TGV,Atlantique,RENNES,LYON PART DIEU,84,0,84,18,"78,6%","78,6%",,moins bien
2011-11,TGV,Sud-Est,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,112,0,112,17,"84,8%","84,8%",,moins bien
2011-11,TGV,Atlantique,ST MALO,PARIS MONTPARNASSE,74,0,74,1,"98,6%","98,6%",,mieux
2011-11,TGV,Atlantique,ST PIERRE DES CORPS,PARIS MONTPARNASSE,455,2,453,65,"85,3%","85,3%",,moins bien
2011-11,TGV,Est,STRASBOURG,PARIS EST,497,0,497,50,"89,9%","89,9%",,mieux
2011-11,TGV,Est,STRASBOURG,NANTES,49,0,49,6,"87,8%","87,8%",,moins bien
2011-11,TGV,Sud-Est,TOULON,PARIS LYON,254,2,252,27,"88,6%","88,6%",,mieux
2011-11,TGV,Atlantique,TOULOUSE MATABIAU,PARIS MONTPARNASSE,145,1,144,10,"92,4%","92,4%",,mieux
2011-11,TGV,Atlantique,TOURS,PARIS MONTPARNASSE,158,1,157,11,"92,4%","92,4%",,mieux
2011-11,TGV,Sud-Est,VALENCE ALIXAN TGV,PARIS LYON,234,1,233,38,"83,3%","83,3%",,moins bien
2011-11,TGV,Atlantique,VANNES,PARIS MONTPARNASSE,174,5,169,15,"88,5%","88,5%",,mieux
2011-12,TGV,Sud-Est,AIX EN PROVENCE TGV,PARIS LYON,430,0,430,62,"85,6%","85,6%",,moins bien
2011-12,TGV,Atlantique,ANGERS SAINT LAUD,PARIS MONTPARNASSE,490,4,486,49,"89,2%","89,2%",,mieux
2011-12,TGV,Atlantique,ANGOULEME,PARIS MONTPARNASSE,349,0,349,43,"87,7%","87,7%",,moins bien
2011-12,TGV,Sud-Est,ANNECY,PARIS LYON,206,0,206,11,"94,7%","94,7%",,mieux
2011-12,TGV,Nord,ARRAS,PARIS NORD,340,1,339,37,"88,8%","88,8%",,mieux
2011-12,TGV,Sud-Est,AVIGNON TGV,PARIS LYON,349,0,349,48,"86,2%","86,2%",,moins bien
2011-12,TGV,Sud-Est,BELLEGARDE (AIN),PARIS LYON,270,0,270,37,"86,3%","86,3%",,moins bien
2011-12,TGV,Sud-Est,BESANCON FRANCHE COMTE TGV,PARIS LYON,195,0,195,17,"91,3%","91,3%",,mieux
2011-12,TGV,Atlantique,BORDEAUX ST JEAN,PARIS MONTPARNASSE,656,0,656,51,"92,2%","92,2%",,mieux
2011-12,TGV,Atlantique,BREST,PARIS MONTPARNASSE,174,0,174,12,"93,1%","93,1%",,mieux
2011-12,TGV,Sud-Est,CHAMBERY CHALLES LES EAUX,PARIS LYON,231,1,230,44,"80,5%","80,5%",,moins bien
2011-12,TGV,Sud-Est,DIJON VILLE,PARIS LYON,453,0,453,46,"89,8%","89,8%",,mieux
2011-12,TGV,Nord,DOUAI,PARIS NORD,184,1,183,18,"89,7%","89,7%",,mieux
2011-12,TGV,Nord,DUNKERQUE,PARIS NORD,139,0,139,7,"95,0%","95,0%",,mieux
2011-12,TGV,Sud-Est,GRENOBLE,PARIS LYON,242,0,242,17,"93,0%","93,0%",,mieux
2011-12,TGV,Atlantique,LA ROCHELLE VILLE,PARIS MONTPARNASSE,204,0,204,19,"90,7%","90,7%",,mieux
2011-12,TGV,Atlantique,LAVAL,PARIS MONTPARNASSE,243,0,243,29,"88,1%","88,1%",,moins bien
2011-12,TGV,Sud-Est,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,219,0,219,31,"85,8%","85,8%",,moins bien
2011-12,TGV,Atlantique,LE MANS,PARIS MONTPARNASSE,495,3,492,107,"77,8%","77,8%",,moins bien
2011-12,TGV,Nord,LILLE,PARIS NORD,627,0,627,67,"89,3%","89,3%",,mieux
2011-12,TGV,Nord,LILLE,LYON PART DIEU,323,0,323,36,"88,9%","88,9%",,mieux
2011-12,TGV,Nord,LILLE,MARSEILLE ST CHARLES,138,0,138,33,"76,1%","76,1%",,moins bien
2011-12,TGV,Sud-Est,LYON PART DIEU,PARIS LYON,605,0,605,23,"96,2%","96,2%",,mieux
2011-12,TGV,Atlantique,LYON PART DIEU,RENNES,51,0,51,8,"84,3%","84,3%",,moins bien
2011-12,TGV,Nord,LYON PART DIEU,LILLE,291,0,291,46,"84,2%","84,2%",,moins bien
2011-12,TGV,Sud-Est,LYON PART DIEU,MONTPELLIER,376,1,375,70,"81,1%","81,1%",,moins bien
2011-12,TGV,Sud-Est,LYON PART DIEU,MARSEILLE ST CHARLES,515,0,515,139,"73,0%","73,0%",,moins bien
2011-12,TGV,Sud-Est,MACON LOCHE,PARIS LYON,182,0,182,7,"96,2%","96,2%",,mieux
2011-12,TGV,Sud-Est,MARSEILLE ST CHARLES,PARIS LYON,465,0,465,35,"92,5%","92,5%",,mieux
2011-12,TGV,Sud-Est,MARSEILLE ST CHARLES,LYON PART DIEU,580,0,580,90,"84,5%","84,5%",,moins bien
2011-12,TGV,Nord,MARSEILLE ST CHARLES,LILLE,152,0,152,26,"82,9%","82,9%",,moins bien
2011-12,TGV,Est,METZ,PARIS EST,298,0,298,9,"97,0%","97,0%",,mieux
2011-12,TGV,Sud-Est,MONTPELLIER,PARIS LYON,336,0,336,30,"91,1%","91,1%",,mieux
2011-12,TGV,Sud-Est,MONTPELLIER,LYON PART DIEU,369,0,369,55,"85,1%","85,1%",,moins bien
2011-12,TGV,Est,MULHOUSE VILLE,PARIS LYON,279,0,279,38,"86,4%","86,4%",,moins bien
2011-12,TGV,Est,NANCY,PARIS EST,298,0,298,17,"94,3%","94,3%",,mieux
2011-12,TGV,Est,NANTES,STRASBOURG,38,0,38,3,"92,1%","92,1%",,mieux
2011-12,TGV,Atlantique,NANTES,PARIS MONTPARNASSE,600,4,596,48,"91,3%","91,3%",,mieux
2011-12,TGV,Sud-Est,NICE VILLE,PARIS LYON,167,0,167,31,"81,4%","81,4%",,moins bien
2011-12,TGV,Sud-Est,NIMES,PARIS LYON,337,0,337,39,"88,4%","88,4%",,mieux
2011-12,TGV,Est,PARIS EST,REIMS,252,0,252,8,"96,8%","96,8%",,mieux
2011-12,TGV,Est,PARIS EST,METZ,311,0,311,11,"96,5%","96,5%",,mieux
2011-12,TGV,Est,PARIS EST,NANCY,296,0,296,12,"95,9%","95,9%",,mieux
2011-12,TGV,Est,PARIS EST,STRASBOURG,485,0,485,56,"88,5%","88,5%",,mieux
2011-12,TGV,Sud-Est,PARIS LYON,MACON LOCHE,191,0,191,5,"97,4%","97,4%",,mieux
2011-12,TGV,Sud-Est,PARIS LYON,LYON PART DIEU,615,0,615,21,"96,6%","96,6%",,mieux
2011-12,TGV,Sud-Est,PARIS LYON,DIJON VILLE,451,0,451,16,"96,5%","96,5%",,mieux
2011-12,TGV,Sud-Est,PARIS LYON,AVIGNON TGV,383,0,383,20,"94,8%","94,8%",,mieux
2011-12,TGV,Sud-Est,PARIS LYON,MARSEILLE ST CHARLES,414,0,414,23,"94,4%","94,4%",,mieux
2011-12,TGV,Sud-Est,PARIS LYON,ANNECY,208,0,208,12,"94,2%","94,2%",,mieux
2011-12,TGV,Sud-Est,PARIS LYON,PERPIGNAN,105,0,105,7,"93,3%","93,3%",,mieux
2011-12,TGV,Sud-Est,PARIS LYON,AIX EN PROVENCE TGV,417,0,417,29,"93,0%","93,0%",,mieux
2011-12,TGV,Sud-Est,PARIS LYON,BESANCON FRANCHE COMTE TGV,222,0,222,16,"92,8%","92,8%",,mieux
2011-12,TGV,Sud-Est,PARIS LYON,VALENCE ALIXAN TGV,247,0,247,18,"92,7%","92,7%",,mieux
2011-12,TGV,Sud-Est,PARIS LYON,MONTPELLIER,323,0,323,24,"92,6%","92,6%",,mieux
2011-12,TGV,Sud-Est,PARIS LYON,TOULON,228,0,228,20,"91,2%","91,2%",,mieux
2011-12,TGV,Sud-Est,PARIS LYON,GRENOBLE,218,0,218,20,"90,8%","90,8%",,mieux
2011-12,TGV,Sud-Est,PARIS LYON,NIMES,324,0,324,30,"90,7%","90,7%",,mieux
2011-12,TGV,Sud-Est,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,118,0,118,12,"89,8%","89,8%",,mieux
2011-12,TGV,Est,PARIS LYON,MULHOUSE VILLE,283,0,283,30,"89,4%","89,4%",,mieux
2011-12,TGV,Sud-Est,PARIS LYON,NICE VILLE,167,0,167,20,"88,0%","88,0%",,moins bien
2011-12,TGV,Sud-Est,PARIS LYON,BELLEGARDE (AIN),276,0,276,41,"85,1%","85,1%",,moins bien
2011-12,TGV,Sud-Est,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,207,0,207,34,"83,6%","83,6%",,moins bien
2011-12,TGV,Sud-Est,PARIS LYON,CHAMBERY CHALLES LES EAUX,248,0,248,41,"83,5%","83,5%",,moins bien
2011-12,TGV,Atlantique,PARIS MONTPARNASSE,POITIERS,479,0,479,23,"95,2%","95,2%",,mieux
2011-12,TGV,Atlantique,PARIS MONTPARNASSE,BORDEAUX ST JEAN,662,0,662,36,"94,6%","94,6%",,mieux
2011-12,TGV,Atlantique,PARIS MONTPARNASSE,ANGOULEME,338,0,338,22,"93,5%","93,5%",,mieux
2011-12,TGV,Atlantique,PARIS MONTPARNASSE,VANNES,191,0,191,13,"93,2%","93,2%",,mieux
2011-12,TGV,Atlantique,PARIS MONTPARNASSE,QUIMPER,167,0,167,12,"92,8%","92,8%",,mieux
2011-12,TGV,Atlantique,PARIS MONTPARNASSE,BREST,208,0,208,16,"92,3%","92,3%",,mieux
2011-12,TGV,Atlantique,PARIS MONTPARNASSE,TOULOUSE MATABIAU,140,0,140,11,"92,1%","92,1%",,mieux
2011-12,TGV,Atlantique,PARIS MONTPARNASSE,RENNES,569,0,569,46,"91,9%","91,9%",,mieux
2011-12,TGV,Atlantique,PARIS MONTPARNASSE,NANTES,606,2,604,47,"91,9%","91,9%",,mieux
2011-12,TGV,Atlantique,PARIS MONTPARNASSE,ANGERS SAINT LAUD,449,2,447,40,"90,6%","90,6%",,mieux
2011-12,TGV,Atlantique,PARIS MONTPARNASSE,ST MALO,53,0,53,5,"90,6%","90,6%",,mieux
2011-12,TGV,Atlantique,PARIS MONTPARNASSE,LAVAL,245,0,245,26,"89,4%","89,4%",,mieux
2011-12,TGV,Atlantique,PARIS MONTPARNASSE,LA ROCHELLE VILLE,216,0,216,27,"87,5%","87,5%",,moins bien
2011-12,TGV,Atlantique,PARIS MONTPARNASSE,ST PIERRE DES CORPS,470,0,470,59,"87,4%","87,4%",,moins bien
2011-12,TGV,Atlantique,PARIS MONTPARNASSE,LE MANS,477,1,476,65,"86,2%","86,2%",,moins bien
2011-12,TGV,Atlantique,PARIS MONTPARNASSE,TOURS,193,0,193,36,"81,3%","81,3%",,moins bien
2011-12,TGV,Nord,PARIS NORD,DUNKERQUE,166,0,166,8,"95,2%","95,2%",,mieux
2011-12,TGV,Nord,PARIS NORD,LILLE,631,0,631,69,"89,1%","89,1%",,mieux
2011-12,TGV,Nord,PARIS NORD,ARRAS,373,0,373,44,"88,2%","88,2%",,mieux
2011-12,TGV,Nord,PARIS NORD,DOUAI,194,0,194,26,"86,6%","86,6%",,moins bien
2011-12,TGV,Sud-Est,PERPIGNAN,PARIS LYON,106,0,106,7,"93,4%","93,4%",,mieux
2011-12,TGV,Atlantique,POITIERS,PARIS MONTPARNASSE,501,0,501,52,"89,6%","89,6%",,mieux
2011-12,TGV,Atlantique,QUIMPER,PARIS MONTPARNASSE,148,1,147,13,"90,5%","90,5%",,mieux
2011-12,TGV,Est,REIMS,PARIS EST,239,0,239,16,"93,3%","93,3%",,mieux
2011-12,TGV,Atlantique,RENNES,LYON PART DIEU,86,0,86,6,"93,0%","93,0%",,mieux
2011-12,TGV,Atlantique,RENNES,PARIS MONTPARNASSE,561,1,560,62,"88,8%","88,8%",,mieux
2011-12,TGV,Sud-Est,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,118,0,118,20,"83,1%","83,1%",,moins bien
2011-12,TGV,Atlantique,ST MALO,PARIS MONTPARNASSE,93,0,93,4,"95,7%","95,7%",,mieux
2011-12,TGV,Atlantique,ST PIERRE DES CORPS,PARIS MONTPARNASSE,460,0,460,78,"83,0%","83,0%",,moins bien
2011-12,TGV,Est,STRASBOURG,PARIS EST,495,0,495,55,"88,9%","88,9%",,mieux
2011-12,TGV,Est,STRASBOURG,NANTES,38,0,38,6,"84,2%","84,2%",,moins bien
2011-12,TGV,Sud-Est,TOULON,PARIS LYON,247,0,247,35,"85,8%","85,8%",,moins bien
2011-12,TGV,Atlantique,TOULOUSE MATABIAU,PARIS MONTPARNASSE,130,0,130,13,"90,0%","90,0%",,mieux
2011-12,TGV,Atlantique,TOURS,PARIS MONTPARNASSE,199,0,199,34,"82,9%","82,9%",,moins bien
2011-12,TGV,Sud-Est,VALENCE ALIXAN TGV,PARIS LYON,200,0,200,30,"85,0%","85,0%",,moins bien
2011-12,TGV,Atlantique,VANNES,PARIS MONTPARNASSE,176,1,175,20,"88,1%","88,1%",,moins bien
2012-01,TGV,Sud-Est,AIX EN PROVENCE TGV,PARIS LYON,419,0,419,32,"92,4%","92,4%",,mieux
2012-01,TGV,Atlantique,ANGERS SAINT LAUD,PARIS MONTPARNASSE,492,3,489,33,"92,7%","92,7%",,mieux
2012-01,TGV,Atlantique,ANGOULEME,PARIS MONTPARNASSE,353,0,353,52,"85,3%","85,3%",,moins bien
2012-01,TGV,Sud-Est,ANNECY,PARIS LYON,207,0,207,8,"96,1%","96,1%",,mieux
2012-01,TGV,Nord,ARRAS,PARIS NORD,349,0,349,38,"89,1%","89,1%",,mieux
2012-01,TGV,Sud-Est,AVIGNON TGV,PARIS LYON,330,0,330,24,"92,7%","92,7%",,mieux
2012-01,TGV,Sud-Est,BELLEGARDE (AIN),PARIS LYON,264,0,264,32,"87,9%","87,9%",,moins bien
2012-01,TGV,Sud-Est,BESANCON FRANCHE COMTE TGV,PARIS LYON,220,0,220,17,"92,3%","92,3%",,mieux
2012-01,TGV,Atlantique,BORDEAUX ST JEAN,PARIS MONTPARNASSE,646,0,646,56,"91,3%","91,3%",,mieux
2012-01,TGV,Atlantique,BREST,PARIS MONTPARNASSE,180,0,180,10,"94,4%","94,4%",,mieux
2012-01,TGV,Sud-Est,CHAMBERY CHALLES LES EAUX,PARIS LYON,266,2,264,33,"86,8%","86,8%",,moins bien
2012-01,TGV,Sud-Est,DIJON VILLE,PARIS LYON,470,0,470,37,"92,1%","92,1%",,mieux
2012-01,TGV,Nord,DOUAI,PARIS NORD,207,0,207,26,"87,4%","87,4%",,moins bien
2012-01,TGV,Nord,DUNKERQUE,PARIS NORD,109,0,109,8,"92,7%","92,7%",,mieux
2012-01,TGV,Sud-Est,GRENOBLE,PARIS LYON,248,1,247,18,"92,3%","92,3%",,mieux
2012-01,TGV,Atlantique,LA ROCHELLE VILLE,PARIS MONTPARNASSE,226,0,226,24,"89,4%","89,4%",,mieux
2012-01,TGV,Atlantique,LAVAL,PARIS MONTPARNASSE,244,0,244,23,"90,6%","90,6%",,mieux
2012-01,TGV,Sud-Est,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,217,0,217,30,"86,2%","86,2%",,moins bien
2012-01,TGV,Atlantique,LE MANS,PARIS MONTPARNASSE,478,0,478,76,"84,1%","84,1%",,moins bien
2012-01,TGV,Nord,LILLE,LYON PART DIEU,309,0,309,29,"90,6%","90,6%",,mieux
2012-01,TGV,Nord,LILLE,PARIS NORD,625,0,625,84,"86,6%","86,6%",,moins bien
2012-01,TGV,Nord,LILLE,MARSEILLE ST CHARLES,157,0,157,22,"86,0%","86,0%",,moins bien
2012-01,TGV,Atlantique,LYON PART DIEU,RENNES,31,0,31,1,"96,8%","96,8%",,mieux
2012-01,TGV,Sud-Est,LYON PART DIEU,PARIS LYON,639,0,639,29,"95,5%","95,5%",,mieux
2012-01,TGV,Sud-Est,LYON PART DIEU,MONTPELLIER,375,0,375,66,"82,4%","82,4%",,moins bien
2012-01,TGV,Nord,LYON PART DIEU,LILLE,279,0,279,51,"81,7%","81,7%",,moins bien
2012-01,TGV,Sud-Est,LYON PART DIEU,MARSEILLE ST CHARLES,612,0,612,114,"81,4%","81,4%",,moins bien
2012-01,TGV,Sud-Est,MACON LOCHE,PARIS LYON,185,0,185,13,"93,0%","93,0%",,mieux
2012-01,TGV,Sud-Est,MARSEILLE ST CHARLES,PARIS LYON,480,0,480,15,"96,9%","96,9%",,mieux
2012-01,TGV,Sud-Est,MARSEILLE ST CHARLES,LYON PART DIEU,597,0,597,79,"86,8%","86,8%",,moins bien
2012-01,TGV,Nord,MARSEILLE ST CHARLES,LILLE,128,0,128,26,"79,7%","79,7%",,moins bien
2012-01,TGV,Est,METZ,PARIS EST,301,0,301,25,"91,7%","91,7%",,mieux
2012-01,TGV,Sud-Est,MONTPELLIER,PARIS LYON,372,0,372,26,"93,0%","93,0%",,mieux
2012-01,TGV,Sud-Est,MONTPELLIER,LYON PART DIEU,369,0,369,59,"84,0%","84,0%",,moins bien
2012-01,TGV,Est,MULHOUSE VILLE,PARIS LYON,314,0,314,25,"92,0%","92,0%",,mieux
2012-01,TGV,Est,NANCY,PARIS EST,301,0,301,15,"95,0%","95,0%",,mieux
2012-01,TGV,Est,NANTES,STRASBOURG,54,0,54,3,"94,4%","94,4%",,mieux
2012-01,TGV,Atlantique,NANTES,PARIS MONTPARNASSE,598,3,595,31,"94,3%","94,3%",,mieux
2012-01,TGV,Sud-Est,NICE VILLE,PARIS LYON,162,0,162,11,"93,2%","93,2%",,mieux
2012-01,TGV,Sud-Est,NIMES,PARIS LYON,373,0,373,32,"91,4%","91,4%",,mieux
2012-01,TGV,Est,PARIS EST,NANCY,296,0,296,12,"95,9%","95,9%",,mieux
2012-01,TGV,Est,PARIS EST,METZ,314,0,314,20,"93,6%","93,6%",,mieux
2012-01,TGV,Est,PARIS EST,STRASBOURG,480,0,480,33,"93,1%","93,1%",,mieux
2012-01,TGV,Est,PARIS EST,REIMS,253,0,253,18,"92,9%","92,9%",,mieux
2012-01,TGV,Sud-Est,PARIS LYON,LYON PART DIEU,631,0,631,23,"96,4%","96,4%",,mieux
2012-01,TGV,Sud-Est,PARIS LYON,DIJON VILLE,471,0,471,18,"96,2%","96,2%",,mieux
2012-01,TGV,Est,PARIS LYON,MULHOUSE VILLE,315,0,315,15,"95,2%","95,2%",,mieux
2012-01,TGV,Sud-Est,PARIS LYON,MACON LOCHE,193,0,193,12,"93,8%","93,8%",,mieux
2012-01,TGV,Sud-Est,PARIS LYON,ANNECY,207,0,207,13,"93,7%","93,7%",,mieux
2012-01,TGV,Sud-Est,PARIS LYON,MARSEILLE ST CHARLES,495,0,495,33,"93,3%","93,3%",,mieux
2012-01,TGV,Sud-Est,PARIS LYON,BESANCON FRANCHE COMTE TGV,244,0,244,17,"93,0%","93,0%",,mieux
2012-01,TGV,Sud-Est,PARIS LYON,GRENOBLE,257,0,257,20,"92,2%","92,2%",,mieux
2012-01,TGV,Sud-Est,PARIS LYON,AVIGNON TGV,395,0,395,35,"91,1%","91,1%",,mieux
2012-01,TGV,Sud-Est,PARIS LYON,TOULON,214,0,214,19,"91,1%","91,1%",,mieux
2012-01,TGV,Sud-Est,PARIS LYON,VALENCE ALIXAN TGV,269,0,269,25,"90,7%","90,7%",,mieux
2012-01,TGV,Sud-Est,PARIS LYON,MONTPELLIER,357,0,357,34,"90,5%","90,5%",,mieux
2012-01,TGV,Sud-Est,PARIS LYON,AIX EN PROVENCE TGV,406,0,406,40,"90,1%","90,1%",,mieux
2012-01,TGV,Sud-Est,PARIS LYON,NIMES,357,0,357,39,"89,1%","89,1%",,mieux
2012-01,TGV,Sud-Est,PARIS LYON,NICE VILLE,162,0,162,18,"88,9%","88,9%",,mieux
2012-01,TGV,Sud-Est,PARIS LYON,PERPIGNAN,156,0,156,18,"88,5%","88,5%",,mieux
2012-01,TGV,Sud-Est,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,118,0,118,15,"87,3%","87,3%",,moins bien
2012-01,TGV,Sud-Est,PARIS LYON,CHAMBERY CHALLES LES EAUX,262,0,262,36,"86,3%","86,3%",,moins bien
2012-01,TGV,Sud-Est,PARIS LYON,BELLEGARDE (AIN),281,0,281,41,"85,4%","85,4%",,moins bien
2012-01,TGV,Sud-Est,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,208,0,208,39,"81,3%","81,3%",,moins bien
2012-01,TGV,Atlantique,PARIS MONTPARNASSE,BREST,192,0,192,6,"96,9%","96,9%",,mieux
2012-01,TGV,Atlantique,PARIS MONTPARNASSE,ANGERS SAINT LAUD,446,0,446,25,"94,4%","94,4%",,mieux
2012-01,TGV,Atlantique,PARIS MONTPARNASSE,RENNES,569,0,569,32,"94,4%","94,4%",,mieux
